,title,url,label
0,검찰 테라루나 사태 가상화폐 거래소 일주일간 압수수색,http://www.newsis.com/view/?id=NISX20220728_0001959595&cID=10201&pID=10200,-1
1,이복현 가상화폐 관련 이상 해외송금 불법성 명확검사 확대,https://www.yna.co.kr/view/AKR20220728092700002?input=1195m,-1
2,김주현 가상화폐 금융자산으로 보기 어려워,http://www.seoulfn.com/news/articleView.html?idxno=462676,-1
3,가상화폐 시세 비트코인 9 급등 원화 가격은 3000만원 돌파,http://www.joseilbo.com/news/news_read.php?uid=461871&class=18&grp=,1
4,김주현 가상자산 금융자산으로 보기 어려워,http://news.einfomax.co.kr/news/articleView.html?idxno=4226304,-1
5,빅테크 사활 건 메타버스 가상자산의 저수지 될까,http://weekly.chosun.com/news/articleView.html?idxno=21353,0
6,수상한 4조 해외송금‥가상화폐 환치기,https://imnews.imbc.com/replay/2022/nwtoday/article/6392817_35752.html,-1
7,수상한 4조 외환송금대부분 가상화폐 투자금,https://news.kbs.co.kr/news/view.do?ncd=5519759&ref=A,0
8,이복현 금감원장 가상화폐 이상 해외송금 불법성 명확,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202207281412395210489,-1
9,김주현 취약계층 촘촘히 지원가상자산법 논의 적극 참여,https://www.news1.kr/articles/?4756185,-1
10,이상한 외화송금 우리신한만 41조가상자산 연계 이상송금 더 늘 듯,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4812625,0
11,수상한 외화송금 신한우리은행 41조원 적발 가상화폐 환치기,http://moneys.mt.co.kr/news/mwView.php?no=2022072716250381849,-1
12,수상한 4조 외환송금대부분 가상화폐 투자금,https://news.kbs.co.kr/news/view.do?ncd=5519759&ref=A,0
13,이복현 금감원장 가상화폐 이상 해외송금 불법성 명확,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202207281412395210489,-1
14,수상한 해외송금 무려 41조가상화폐 연루,http://www.yonhapnewstv.co.kr/MYH20220727018400038/?input=1825m,0
15,김주현 취약계층 촘촘히 지원가상자산법 논의 적극 참여,https://www.news1.kr/articles/?4756185,-1
16,불법 의심 외환송금 4조 천억 원가상화폐 거래소 이체,https://news.kbs.co.kr/news/view.do?ncd=5519367&ref=A,-1
17,김주현 가상자산 금융자산으로 보기 어려워,http://news.einfomax.co.kr/news/articleView.html?idxno=4226304,-1
18,가상화폐 시세 이더리움 상승세 계속 앞으로 전망은,https://www.gukjenews.com/news/articleView.html?idxno=2518010,1
19,IMF 가상화폐 시장에 매도 압력 더 가해질 수도,http://news.einfomax.co.kr/news/articleView.html?idxno=4226298,0
20,가상화폐 거래소 믹스비트Miixbit 업계 최저 수수료 진행,http://www.nextdaily.co.kr/news/articleView.html?idxno=208283,-1
21,가상화폐 시황 FOMC 소화 비트코인이더리움 일제히 상승솔라나 10↑,http://daily.hankooki.com/news/articleView.html?idxno=853261,1
22,영상은행권 이상 외환거래 7조대부분 가상자산거래소 거쳐,http://www.edaily.co.kr/news/newspath.asp?newsid=02358326632399112,0
23,금융당국 가상자산 증권형비증권형 나눠 규제,http://www.pinpointnews.co.kr/news/articleView.html?idxno=132823,0
24,사설 가상화폐 투기 정황’ 거액 해외송금 철저 수사를,https://hankookilbo.com/News/Read/A2022072715510004390?did=NA,0
25,장석주의 시각 미래는 사유재산이나 가상화폐에 달려 있지 않다,https://www.etoday.co.kr/news/view/2158072,0
26,0754 가상자산 美 075p 금리 인상나스닥 동반 상승세,http://www.shinailbo.co.kr/news/articleView.html?idxno=1580811,1
27,출근길 가상화폐 시세 나스닥 4대 상승 마감 속 비트코인 8대↑,https://www.thedrive.co.kr/news/newsview.php?ncode=1065564529127317,1
28,가상화폐 풍향계 비트코인 3000만원대 상승,http://www.goodkyung.com/news/articleView.html?idxno=183224,1
29,가상화폐 시장 신규 먹거리 ATM 연평균 5901 성장 기대,https://www.khgames.co.kr/news/articleView.html?idxno=202692,1
30,4조원대 수상한 자금‥가상화폐 거래소무역업체 거쳐 홍콩‧일본으로 건너갔,http://thepublic.kr/news/newsview.php?ncode=1065584995599055,0
