,title,url,label
0,가상화폐 시세 테슬라 상반기 비트코인 투자로 1389억원 날렸다,http://www.joseilbo.com/news/news_read.php?uid=461640&class=18&grp=,0
1,경찰 100억 원대 손실 가상화폐 채굴업체 압수수색,https://www.ytn.co.kr/_ln/0103_202207261934003858,0
2,쟁글 공시 서비스 고도화가상자산 필수 정보 강화,https://www.hankyung.com/it/article/202207263369g,0
3,특징주 비덴트 美 30세 가상화폐 갑부 빗썸’ 인수 추진 소식에 강세,https://biz.chosun.com/stock/market_trend/2022/07/25/IBGB5IEGWVCEHKP6UJXO5UQIMU/?utm_source=naver&utm_medium=original&utm_campaign=biz,1
4,美 30세 가상화폐 갑부 한국 코인거래소 빗썸 인수 추진,https://www.yna.co.kr/view/AKR20220723004300075?input=1195m,0
5,美식당서 팁 390만 원가상화폐로 번 돈 사회 환원,https://news.kbs.co.kr/news/view.do?ncd=5516743&ref=A,0
6,국내 5대 가상자산 거래소 어떻게 다를까,http://moneys.mt.co.kr/news/mwView.php?no=2022072510012564676,0
7,가상자산 연루됐나 檢 은행권 2조원대 해외송금 수사 착수,https://news.kmib.co.kr/article/view.asp?arcid=0924256559&code=11131900&cp=nv,0
8,경상거래 위장 2조 가상자산 환치기금감원관세청 공조,http://news.mt.co.kr/mtview.php?no=2022072615041486509,0
9,뉴있저 주식가상화폐 폭락에도 투자는 기회청년들은 왜 투자하나,https://www.ytn.co.kr/_ln/0102_202207261853362652,0
10,가상화폐거래소 브랜드평판 13위는,http://www.wsobi.com/news/articleView.html?idxno=169326,0
11,다시 요동치는 가상화폐시장,http://www.newsis.com/view/?id=NISI20220724_0019061576,0
12,가상화폐 시황 FOMC 앞둔 비트코인이더리움 급락도지코인 5↓,http://daily.hankooki.com/news/articleView.html?idxno=852171,-1
13,美식당서 팁 390만원가상화폐로 번 돈 사회 환원,https://www.yna.co.kr/view/AKR20220724051900009?input=1195m,0
14,가상화폐시세 비트코인 한 달간 15 상승 바닥 확신하긴 일러,http://www.joseilbo.com/news/news_read.php?uid=461532&class=18&grp=,-1
15,美 텍사스 공화당 주 헌법에 가상화폐 보유사용권 명시 추진,https://www.yna.co.kr/view/AKR20220724002300075?input=1195m,0
16,경상거래 위장 2조 가상자산 환치기금감원관세청 공조,http://news.mt.co.kr/mtview.php?no=2022072615041486509,0
17,좁혀오는 수사망에 숨죽인 가상자산업계 본보기 될라,https://biz.chosun.com/stock/finance/2022/07/25/CZYGN2QHWZHYJF3IWMVAIM4SVY/?utm_source=naver&utm_medium=original&utm_campaign=biz,0
18,미래 영향력 커질 산업 4050대 가상화폐’MZ세대 NFT’ 찜,http://theviewers.co.kr/View.aspx?No=2478889,0
19,상장되니 미리 사둬가상화폐 내부거래 미국서 첫 기소,https://news.kbs.co.kr/news/view.do?ncd=5516458&ref=A,-1
20,비트코인 2800만 원대로 밀려 미국 금리 인상 앞두고 가상화폐 약세,https://www.businesspost.co.kr/BP?command=article_view&num=287946,-1
21,검찰 루나테라 사태 가상화폐 거래소 압수수색,https://www.ytn.co.kr/_ln/0103_202207202145138124,0
