,title,url,label
0,가상화폐 시세 비트코인 1만9000달러대 뉴욕증시와 디커플링,http://www.joseilbo.com/news/news_read.php?uid=467445&class=18&grp=,0
1,비트코인 美 뉴욕증시 급락에도 보합권 1만9000달러선 거래,http://moneys.mt.co.kr/news/mwView.php?no=2022093008032574210,-1
2,비트코인 2700만원대 횡보이더리움 190만원선 아슬,http://www.newsis.com/view/?id=NISX20220930_0002032786&cID=15001&pID=15000,0
3,울프리서치 비트코인 사이클상 1만3천달러 추락 가능성,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202209300037&t=NN,0
4,숨지 않는다던 루나 권도형 비트코인 동결 움직임에 외신 통해 韓 검찰 ,http://www.segye.com/content/html/2022/09/29/20220929515029.html?OutUrl=naver,-1
5,비트코인 천연가스나 쇠고기만큼 기후 변화에 해로워,https://www.hani.co.kr/arti/international/international_general/1060857.html,0
6,美 CFTC 위원장 우리가 규제기관 되면 비트코인 가격 2배 뛸 것,http://www.fnnews.com/news/202209291636594503,0
7,비트코인 두 배 간다,https://www.econovill.com/news/articleView.html?idxno=591040,0
8,코인뉴스 강달러 주춤하자비트코인 2800만원대 재진입,https://www.dailian.co.kr/news/view/1157770/?sc=Naver,-1
9,비트코인 1만9000달러 횡보반등 도모할 동력이 없네,http://www.edaily.co.kr/news/newspath.asp?newsid=01285766632465368,1
10,안 숨고 쇼핑하는데 루나 권도형 코인 묶이자 바뀐 말,http://www.edaily.co.kr/news/newspath.asp?newsid=03906486632465040,-1
11,비트코인 美 뉴욕증시 급락에도 보합권 1만9000달러선 거래,http://moneys.mt.co.kr/news/mwView.php?no=2022093008032574210,-1
12,美 두 분기 연속 역성장 비트코인 2700만 원대 횡보,https://biz.sbs.co.kr/article_hub/20000082677?division=NAVER,1
13,뉴욕증시 애플 등급하향 충격에 저점 또 경신 테슬라 68↓유가비트코,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202209300004&t=NN,-1
14,코인뉴스 美 증시 급락해도비트코인 하락폭 선방,https://www.dailian.co.kr/news/view/1157906/?sc=Naver,-1
15,비트코인 원화 거래량 3위에서 밀려한국인은 알트코인을 더 사랑해,https://view.asiae.co.kr/article/2022093006072044339,0
16,코인 사기 30대 징역 5년벌금 10억 법원 사기죄 판단 기준 제시,https://view.asiae.co.kr/article/2022092923222951120,-1
17,비트코인 꿈틀기관 투자자도 힘 보태나,https://www.econovill.com/news/articleView.html?idxno=591078,0
18,비트코인 남은 채굴량 200만개시세 변수는,https://www.econovill.com/news/articleView.html?idxno=591102,0
19,비트코인 법정통화 1년 엘살바도르의 탄식 소리,https://www.mk.co.kr/economy/view/2022/841467,0
20,비트코인 2740만원 이오스 1700원시장 상황은,https://www.econovill.com/news/articleView.html?idxno=591104,0
21,비트코인 2800만원 돌파 초읽기 다음은,https://www.econovill.com/news/articleView.html?idxno=591098,1
22,비트코인 통화가치 폭락 속 가치저장 수단 부각,http://www.joseilbo.com/news/news_read.php?uid=467503&class=18&grp=,-1
23,크립토 브리핑 2만달러 내외 횡보하는 비트코인리플은 홀로 상승중,https://www.techm.kr/news/articleView.html?idxno=101971,1
24,오전 암호화폐 시세 비트코인 2700만원이더리움 190만원대다른 코인 대체,https://www.ekn.kr/web/view.php?key=20220930010005339,0
25,가상화폐 시황 비트코인 1만9000달러대 유지리플 7↑,https://daily.hankooki.com/news/articleView.html?idxno=877266,1
26,비트코인 지금美 증시 하락에도 소폭 오름세투심은 위축,https://view.asiae.co.kr/article/2022093009102488248,0
27,포르투갈 해변에 모이는 코인 지지자들그래도 오른다,http://www.newsis.com/view/?id=NISX20220929_0002031994&cID=10101&pID=10100,0
28,美증시 불안에 코인 가격 줄다리기가격 하락세 이어질 것 코인스캐너,https://www.hankyung.com/economy/article/202209306926i,-1
29,코인 상장시 수익 100배 투자 돕는 척 수십억 챙긴 30대 징역 5년,https://www.news1.kr/articles/4818476,0
30,스트라이크 금융사 겨냥 비트코인 라이트닝 네트워크 결제 API 개발 추진,http://www.digitaltoday.co.kr/news/articleView.html?idxno=462302,0
31,애플 무너지자 뉴욕 증시도 와르르 비트코인은 횡보,https://www.asiatoday.co.kr/view.php?key=20220930010017768,0
32,미국 상품선물거래위원장 비트코인 2배 상승 전망 이유는,https://www.khgames.co.kr/news/articleView.html?idxno=204523,1
33,미국 뉴욕증시 급락에도 비트코인이더리움이더리움클래식 견조한 시세,https://www.socialvalue.kr/news/view/1065555278078393,-1
34,비트코인 2700만 원대 머물러 거시경제 상황 나빠도 시세 안정적 유지,https://www.businesspost.co.kr/BP?command=article_view&num=294113,0
35,널뛰기 비트코인 2800만원 터치오브스 해외 거래소발 호재속 급등,https://www.asiatime.co.kr/article/20220929500353,1
36,비트코인이더리움은 디지털상품 토큰美SEC 아닌 CFTC 규제대상 되면 BT,http://coinreaders.com/47187,0
37,실패한 코인 사업가인가 사기꾼인가法 3가지 판단기준 제시,https://www.ajunews.com/view/20220930103527328,-1
38,코인 거래 줄어도 수수료 인하 경쟁 치열코인베이스 팔아라,http://www.edaily.co.kr/news/newspath.asp?newsid=03883526632465040,0
39,한국인이 유독 좋아하는 코인 리플’ 만든 미국에선 위험 경고,https://www.chosun.com/economy/2022/09/29/QM4J3WKP5NH6VP4UF2XN6HYF7Y/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,-1
40,美 CFTC가 규제 관할권 갖게 된다면비트코인 2배 상승 가능,http://coinreaders.com/47085,1
41,0743 가상자산 비트코인 美 증시 디커플링 2700만원선,http://www.shinailbo.co.kr/news/articleView.html?idxno=1605238,0
